,Date,MetaData,raw_text,text
22,Thu Feb 14 04:15:00 +0000 2019,"{'hashtags': [{'text': 'Plainfacts', 'indices': [0, 11]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2cA5yvzb2k', 'expanded_url': 'https://mintne.ws/2IeVmgX', 'display_url': 'mintne.ws/2IeVmgX', 'indices': [62, 85]}], 'media': [{'id': 1095898631679295488, 'id_str': '1095898631679295488', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/DzVp_8sUwAAtwHL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzVp_8sUwAAtwHL.jpg', 'url': 'https://t.co/SJTbvvySWj', 'display_url': 'pic.twitter.com/SJTbvvySWj', 'expanded_url': 'https://twitter.com/livemint/status/1095899181401616384/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 621, 'h': 414, 'resize': 'fit'}, 'small': {'w': 621, 'h': 414, 'resize': 'fit'}, 'medium': {'w': 621, 'h': 414, 'resize': 'fit'}}}]}","#Plainfacts | Tax reforms, not coercion, will boost revenues

https://t.co/2cA5yvzb2k https://t.co/SJTbvvySWj","#Plainfacts | Tax reforms, not coercion, will boost revenues

https://mintne.ws/2IeVmgX pic.twitter.com/SJTbvvySWj"
23,Thu Feb 14 04:00:00 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ucM1wYCasU', 'expanded_url': 'https://mintne.ws/2IdNNat', 'display_url': 'mintne.ws/2IdNNat', 'indices': [67, 90]}], 'media': [{'id': 1095886078899236864, 'id_str': '1095886078899236864', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/DzVelR8VsAAemPu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzVelR8VsAAemPu.jpg', 'url': 'https://t.co/lz5IMkBhWk', 'display_url': 'pic.twitter.com/lz5IMkBhWk', 'expanded_url': 'https://twitter.com/livemint/status/1095895407736090624/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","R. Venkataramanan exits, Noel Tata enters in churn at Tata Trusts

https://t.co/ucM1wYCasU https://t.co/lz5IMkBhWk","R. Venkataramanan exits, Noel Tata enters in churn at Tata Trusts

https://mintne.ws/2IdNNat pic.twitter.com/lz5IMkBhWk"
24,Thu Feb 14 03:45:00 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/U5lk0uQXiC', 'expanded_url': 'https://mintne.ws/2IbbqAh', 'display_url': 'mintne.ws/2IbbqAh', 'indices': [61, 84]}], 'media': [{'id': 1095885561695367168, 'id_str': '1095885561695367168', 'indices': [85, 108], 'media_url': 'http://pbs.twimg.com/media/DzVeHLNU8AAdYQu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzVeHLNU8AAdYQu.jpg', 'url': 'https://t.co/rMduk4znKi', 'display_url': 'pic.twitter.com/rMduk4znKi', 'expanded_url': 'https://twitter.com/livemint/status/1095891631679721472/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","Twitter hasn’t done enough to combat abuse: CEO Jack Dorsey

https://t.co/U5lk0uQXiC https://t.co/rMduk4znKi","Twitter hasn’t done enough to combat abuse: CEO Jack Dorsey

https://mintne.ws/2IbbqAh pic.twitter.com/rMduk4znKi"
25,Thu Feb 14 03:30:00 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6U8YY77zUQ', 'expanded_url': 'https://mintne.ws/2Ib2JpN', 'display_url': 'mintne.ws/2Ib2JpN', 'indices': [56, 79]}], 'media': [{'id': 1095884419141758976, 'id_str': '1095884419141758976', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/media/DzVdEq3UcAA4-x4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzVdEq3UcAA4-x4.jpg', 'url': 'https://t.co/5EReboGT16', 'display_url': 'pic.twitter.com/5EReboGT16', 'expanded_url': 'https://twitter.com/livemint/status/1095887856541753344/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}","Modi govt, under fire over Rafale deal, gets CAG cover

https://t.co/6U8YY77zUQ https://t.co/5EReboGT16","Modi govt, under fire over Rafale deal, gets CAG cover

https://mintne.ws/2Ib2JpN pic.twitter.com/5EReboGT16"
26,Thu Feb 14 03:21:40 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/c4TkSMwxbk', 'expanded_url': 'https://www.livemint.com/technology/gadgets/how-software-pirates-are-using-apple-technology-to-put-hacked-apps-on-iphones-1550113680483.html', 'display_url': 'livemint.com/technology/gad…', 'indices': [85, 108]}], 'media': [{'id': 1095885746492256256, 'id_str': '1095885746492256256', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/DzVeR7oVsAAc7iz.png', 'media_url_https': 'https://pbs.twimg.com/media/DzVeR7oVsAAc7iz.png', 'url': 'https://t.co/DhUufONS9R', 'display_url': 'pic.twitter.com/DhUufONS9R', 'expanded_url': 'https://twitter.com/livemint/status/1095885759603568642/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 600, 'h': 338, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}","TutuApp offers a free version of Minecraft, which costs $6.99 in Apple's App Store.

https://t.co/c4TkSMwxbk https://t.co/DhUufONS9R","TutuApp offers a free version of Minecraft, which costs $6.99 in Apple's App Store.

https://www.livemint.com/technology/gadgets/how-software-pirates-are-using-apple-technology-to-put-hacked-apps-on-iphones-1550113680483.html …pic.twitter.com/DhUufONS9R"
27,Wed Feb 13 20:02:01 +0000 2019,"{'hashtags': [{'text': 'Opportunity', 'indices': [43, 55]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JbGNEn6TyH', 'expanded_url': 'https://www.livemint.com/science/news/mission-complete-nasa-announces-demise-of-opportunity-rover-1550087665966.html', 'display_url': 'livemint.com/science/news/m…', 'indices': [62, 85]}], 'media': [{'id': 1095775107044102144, 'id_str': '1095775107044102144', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/DzT5p3kUUAAcyqJ.png', 'media_url_https': 'https://pbs.twimg.com/media/DzT5p3kUUAAcyqJ.png', 'url': 'https://t.co/5S4x5mm9Da', 'display_url': 'pic.twitter.com/5S4x5mm9Da', 'expanded_url': 'https://twitter.com/livemint/status/1095775119425777664/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","Mission complete: NASA announces demise of #Opportunity rover
https://t.co/JbGNEn6TyH https://t.co/5S4x5mm9Da","Mission complete: NASA announces demise of #Opportunity rover
https://www.livemint.com/science/news/mission-complete-nasa-announces-demise-of-opportunity-rover-1550087665966.html …pic.twitter.com/5S4x5mm9Da"
28,Wed Feb 13 19:25:41 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QsKIW8t7E4', 'expanded_url': 'https://www.livemint.com/companies/news/china-s-huawei-soft-power-push-raises-hard-questions-1550085405092.html', 'display_url': 'livemint.com/companies/news…', 'indices': [53, 76]}], 'media': [{'id': 1095765966644948993, 'id_str': '1095765966644948993', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/DzTxV07VsAEUPKt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzTxV07VsAEUPKt.jpg', 'url': 'https://t.co/tqmbOvDRln', 'display_url': 'pic.twitter.com/tqmbOvDRln', 'expanded_url': 'https://twitter.com/livemint/status/1095765976002383872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 621, 'h': 414, 'resize': 'fit'}, 'small': {'w': 621, 'h': 414, 'resize': 'fit'}, 'medium': {'w': 621, 'h': 414, 'resize': 'fit'}}}]}","China's Huawei soft power push raises hard questions
https://t.co/QsKIW8t7E4 https://t.co/tqmbOvDRln","China's Huawei soft power push raises hard questions
https://www.livemint.com/companies/news/china-s-huawei-soft-power-push-raises-hard-questions-1550085405092.html …pic.twitter.com/tqmbOvDRln"
29,Wed Feb 13 19:20:48 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Y0iiMyFi3v', 'expanded_url': 'https://www.livemint.com/auto-news/apple-ramps-up-self-driving-program-as-waymo-says-its-tech-improves-1550085289645.html', 'display_url': 'livemint.com/auto-news/appl…', 'indices': [68, 91]}], 'media': [{'id': 1095764732462620672, 'id_str': '1095764732462620672', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/DzTwN_PV4AAp6_n.png', 'media_url_https': 'https://pbs.twimg.com/media/DzTwN_PV4AAp6_n.png', 'url': 'https://t.co/k9D4WXdx36', 'display_url': 'pic.twitter.com/k9D4WXdx36', 'expanded_url': 'https://twitter.com/livemint/status/1095764745850826752/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}","Apple ramps up self-driving program as Waymo says its tech improves
https://t.co/Y0iiMyFi3v https://t.co/k9D4WXdx36","Apple ramps up self-driving program as Waymo says its tech improves
https://www.livemint.com/auto-news/apple-ramps-up-self-driving-program-as-waymo-says-its-tech-improves-1550085289645.html …pic.twitter.com/k9D4WXdx36"
30,Wed Feb 13 19:04:20 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hmvKVHxdeH', 'expanded_url': 'https://www.livemint.com/politics/news/citizenship-and-triple-talaq-bills-lapse-as-budget-session-comes-to-an-end-1550083992860.html', 'display_url': 'livemint.com/politics/news/…', 'indices': [86, 109]}], 'media': [{'id': 1095760588393725952, 'id_str': '1095760588393725952', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/DzTscxYUwAAdTam.png', 'media_url_https': 'https://pbs.twimg.com/media/DzTscxYUwAAdTam.png', 'url': 'https://t.co/ccaolBHG6d', 'display_url': 'pic.twitter.com/ccaolBHG6d', 'expanded_url': 'https://twitter.com/livemint/status/1095760601316352000/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}","Citizenship and triple talaq Bills lapse as budget session of Parliament comes to end
https://t.co/hmvKVHxdeH https://t.co/ccaolBHG6d","Citizenship and triple talaq Bills lapse as budget session of Parliament comes to end
https://www.livemint.com/politics/news/citizenship-and-triple-talaq-bills-lapse-as-budget-session-comes-to-an-end-1550083992860.html …pic.twitter.com/ccaolBHG6d"
31,Wed Feb 13 18:49:45 +0000 2019,"{'hashtags': [{'text': 'Opinion', 'indices': [0, 8]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qqPcUIGbf6', 'expanded_url': 'https://www.livemint.com/opinion/online-views/opinion-a-single-party-majority-govt-was-the-unique-factor-of-the-16th-ls-1550083107437.html', 'display_url': 'livemint.com/opinion/online…', 'indices': [84, 107]}], 'media': [{'id': 1095756920818851840, 'id_str': '1095756920818851840', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/media/DzTpHSmVYAAV_6y.png', 'media_url_https': 'https://pbs.twimg.com/media/DzTpHSmVYAAV_6y.png', 'url': 'https://t.co/mDaVJAdH6F', 'display_url': 'pic.twitter.com/mDaVJAdH6F', 'expanded_url': 'https://twitter.com/livemint/status/1095756932923551744/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}","#Opinion | A single-party majority govt was the unique factor of the 16th Lok Sabha
https://t.co/qqPcUIGbf6 https://t.co/mDaVJAdH6F","#Opinion | A single-party majority govt was the unique factor of the 16th Lok Sabha
https://www.livemint.com/opinion/online-views/opinion-a-single-party-majority-govt-was-the-unique-factor-of-the-16th-ls-1550083107437.html …pic.twitter.com/mDaVJAdH6F"
32,Wed Feb 13 18:35:07 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/E7mqiAFtBT', 'expanded_url': 'https://www.livemint.com/politics/policy/economic-plumbing-improved-during-the-16th-lok-sabha-1550081920529.html', 'display_url': 'livemint.com/politics/polic…', 'indices': [53, 76]}], 'media': [{'id': 1095753173581459456, 'id_str': '1095753173581459456', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/DzTltLDUcAAfOtk.png', 'media_url_https': 'https://pbs.twimg.com/media/DzTltLDUcAAfOtk.png', 'url': 'https://t.co/YxIPnQ1sqj', 'display_url': 'pic.twitter.com/YxIPnQ1sqj', 'expanded_url': 'https://twitter.com/livemint/status/1095753247673901056/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}","Economic plumbing improved during the 16th Lok Sabha
https://t.co/E7mqiAFtBT https://t.co/YxIPnQ1sqj","Economic plumbing improved during the 16th Lok Sabha
https://www.livemint.com/politics/policy/economic-plumbing-improved-during-the-16th-lok-sabha-1550081920529.html …pic.twitter.com/YxIPnQ1sqj"
33,Wed Feb 13 18:21:26 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9OEUj2oCR2', 'expanded_url': 'https://www.livemint.com/politics/news/mulayam-mamata-set-the-tone-for-oppn-dynamics-ahead-of-polls-1550081063811.html', 'display_url': 'livemint.com/politics/news/…', 'indices': [62, 85]}], 'media': [{'id': 1095749797418393600, 'id_str': '1095749797418393600', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/DzTiop3UYAANQ-4.png', 'media_url_https': 'https://pbs.twimg.com/media/DzTiop3UYAANQ-4.png', 'url': 'https://t.co/8mtCv8o93e', 'display_url': 'pic.twitter.com/8mtCv8o93e', 'expanded_url': 'https://twitter.com/livemint/status/1095749805920251905/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}","Mulayam, Mamata set the tone for oppn dynamics ahead of polls
https://t.co/9OEUj2oCR2 https://t.co/8mtCv8o93e","Mulayam, Mamata set the tone for oppn dynamics ahead of polls
https://www.livemint.com/politics/news/mulayam-mamata-set-the-tone-for-oppn-dynamics-ahead-of-polls-1550081063811.html …pic.twitter.com/8mtCv8o93e"
34,Wed Feb 13 18:20:28 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Ta83cgraDM', 'expanded_url': 'https://www.livemint.com/politics/news/in-lok-sabha-modi-credits-his-success-to-a-majority-mandate-in-polls-1550080561828.html', 'display_url': 'livemint.com/politics/news/…', 'indices': [70, 93]}], 'media': [{'id': 1095749552810803200, 'id_str': '1095749552810803200', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/media/DzTiaaoUwAAHIGu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzTiaaoUwAAHIGu.jpg', 'url': 'https://t.co/YwgNHhocFR', 'display_url': 'pic.twitter.com/YwgNHhocFR', 'expanded_url': 'https://twitter.com/livemint/status/1095749562243809280/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}","In Lok Sabha, Modi credits his success to a majority mandate in polls
https://t.co/Ta83cgraDM https://t.co/YwgNHhocFR","In Lok Sabha, Modi credits his success to a majority mandate in polls
https://www.livemint.com/politics/news/in-lok-sabha-modi-credits-his-success-to-a-majority-mandate-in-polls-1550080561828.html …pic.twitter.com/YwgNHhocFR"
35,Wed Feb 13 18:19:13 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/r5BvMFZtaK', 'expanded_url': 'https://www.livemint.com/politics/policy/cabinet-green-signal-for-13-366-crore-patna-metro-rail-project-1550079796981.html', 'display_url': 'livemint.com/politics/polic…', 'indices': [64, 87]}], 'media': [{'id': 1095749219875414016, 'id_str': '1095749219875414016', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/DzTiHCWV4AAagwW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzTiHCWV4AAagwW.jpg', 'url': 'https://t.co/NgEQKnz7iw', 'display_url': 'pic.twitter.com/NgEQKnz7iw', 'expanded_url': 'https://twitter.com/livemint/status/1095749248828633088/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}","Cabinet green signal for ₹13,366-crore Patna Metro rail project
https://t.co/r5BvMFZtaK https://t.co/NgEQKnz7iw","Cabinet green signal for ₹13,366-crore Patna Metro rail project
https://www.livemint.com/politics/policy/cabinet-green-signal-for-13-366-crore-patna-metro-rail-project-1550079796981.html …pic.twitter.com/NgEQKnz7iw"
36,Wed Feb 13 18:18:00 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GlM6MCRrDh', 'expanded_url': 'https://www.livemint.com/politics/news/opposition-may-have-to-close-ranks-to-challenge-political-might-of-bjp-1550079266407.html', 'display_url': 'livemint.com/politics/news/…', 'indices': [71, 94]}], 'media': [{'id': 1095748930099281920, 'id_str': '1095748930099281920', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/DzTh2K2VAAAqUVZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzTh2K2VAAAqUVZ.jpg', 'url': 'https://t.co/HndSA6DFFy', 'display_url': 'pic.twitter.com/HndSA6DFFy', 'expanded_url': 'https://twitter.com/livemint/status/1095748942392786944/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 611, 'h': 920, 'resize': 'fit'}, 'large': {'w': 611, 'h': 920, 'resize': 'fit'}, 'small': {'w': 452, 'h': 680, 'resize': 'fit'}}}]}","Opposition may have to close ranks to challenge political might of BJP
https://t.co/GlM6MCRrDh https://t.co/HndSA6DFFy","Opposition may have to close ranks to challenge political might of BJP
https://www.livemint.com/politics/news/opposition-may-have-to-close-ranks-to-challenge-political-might-of-bjp-1550079266407.html …pic.twitter.com/HndSA6DFFy"
37,Wed Feb 13 18:16:50 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/e6SIsY9bZF', 'expanded_url': 'https://www.livemint.com/politics/news/in-the-545-member-ls-313-are-first-time-parliamentarians-1550078807077.html', 'display_url': 'livemint.com/politics/news/…', 'indices': [58, 81]}], 'media': [{'id': 1095748639543054336, 'id_str': '1095748639543054336', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/media/DzThlQcU0AA9H9r.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzThlQcU0AA9H9r.jpg', 'url': 'https://t.co/Gb2BW1KeZX', 'display_url': 'pic.twitter.com/Gb2BW1KeZX', 'expanded_url': 'https://twitter.com/livemint/status/1095748647260549120/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","In the 545-member LS, 313 are first-time parliamentarians
https://t.co/e6SIsY9bZF https://t.co/Gb2BW1KeZX","In the 545-member LS, 313 are first-time parliamentarians
https://www.livemint.com/politics/news/in-the-545-member-ls-313-are-first-time-parliamentarians-1550078807077.html …pic.twitter.com/Gb2BW1KeZX"
38,Wed Feb 13 18:15:46 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ztfY6S9NWO', 'expanded_url': 'https://www.livemint.com/industry/banking/rbi-finds-no-divergence-in-provisioning-asset-classification-yes-bank-1550078151614.html', 'display_url': 'livemint.com/industry/banki…', 'indices': [72, 95]}], 'media': [{'id': 1095748363566239744, 'id_str': '1095748363566239744', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/DzThVMWU0AAfX6T.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzThVMWU0AAfX6T.jpg', 'url': 'https://t.co/0ihiDoseqd', 'display_url': 'pic.twitter.com/0ihiDoseqd', 'expanded_url': 'https://twitter.com/livemint/status/1095748379450068992/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","RBI finds no divergence in provisioning, asset classification: Yes Bank
https://t.co/ztfY6S9NWO https://t.co/0ihiDoseqd","RBI finds no divergence in provisioning, asset classification: Yes Bank
https://www.livemint.com/industry/banking/rbi-finds-no-divergence-in-provisioning-asset-classification-yes-bank-1550078151614.html …pic.twitter.com/0ihiDoseqd"
